InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536468,10008,JUMBO BAG RED RETROSPOT,1,02/02/2020 10:00,2.4,18110.0,United Kingdom
538095,10016,VINTAGE SNAKES AND LADDERS,5,01/21/2020 16:00,2.33,15047.0,Netherlands
537455,10002,RED WOOLLY HOTTIE MUG,5,02/04/2020 19:00,3.28,12981.0,United Kingdom
537874,10017,WOODEN FRAME ANTIQUE WHITE,8,02/02/2020 11:00,0.94,14112.0,Portugal
536405,10008,JUMBO BAG RED RETROSPOT,16,01/29/2020 14:00,0.59,13156.0,United Kingdom
536406,10005,SET OF 3 CAKE TINS,4,01/01/2020 03:00,0.62,14441.0,United Kingdom
537956,10012,ROUND SNACK BOXES SET OF 4,40,11/03/2019 07:00,9.31,16173.0,United Kingdom
536557,10015,TRAVEL SEWING KIT,5,01/11/2020 16:00,0.92,13549.0,United Kingdom
536656,10018,ALARM CLOCK BAKELIKE RED,1,12/03/2019 18:00,1.49,15401.0,United Kingdom
537338,10001,WOODEN PICTURE FRAME,2,02/01/2020 19:00,20.18,18275.0,United Kingdom
537502,10014,STRAWBERRY CERAMIC TRINKET BOX,3,12/27/2019 05:00,1.18,13917.0,United Kingdom
536794,10006,PACK OF 72 RETRO SPOT CAKE CASES,7,02/17/2020 16:00,3.46,17573.0,United Kingdom
537198,10010,LUNCH BAG WOODLAND,2,01/11/2020 11:00,7.13,,United Kingdom
537630,10009,PARTY BUNTING,3,01/06/2020 02:00,6.79,15994.0,United Kingdom
537195,10015,TRAVEL SEWING KIT,3,02/19/2020 08:00,0.65,13278.0,United Kingdom
537082,10007,REGENCY CAKESTAND 3 TIER,3,12/28/2019 00:00,1.21,13938.0,United Kingdom
536499,10005,SET OF 3 CAKE TINS,9,12/16/2019 02:00,3.33,17501.0,Netherlands
537212,10009,PARTY BUNTING,8,12/15/2019 14:00,16.93,15849.0,United Kingdom
537870,10013,SPACEBOY LUNCH BOX,13,02/14/2020 00:00,1.15,15729.0,United Kingdom
537540,10016,VINTAGE SNAKES AND LADDERS,3,01/30/2020 18:00,1.5,15380.0,United Kingdom
538039,10000,WHITE HANGING HEART T-LIGHT HOLDER,13,11/20/2019 14:00,3.74,13800.0,United Kingdom
536601,10011,RECIPE BOX PANTRY DESIGN,1,12/30/2019 02:00,4.57,17866.0,United Kingdom
536385,10001,WOODEN PICTURE FRAME,1,12/15/2019 13:00,4.86,14683.0,United Kingdom
537392,10012,ROUND SNACK BOXES SET OF 4,1,01/17/2020 15:00,1.06,12414.0,United Kingdom
536699,10012,ROUND SNACK BOXES SET OF 4,4,11/07/2019 06:00,1.44,17732.0,France
537478,10017,WOODEN FRAME ANTIQUE WHITE,13,01/25/2020 17:00,3.05,12622.0,United Kingdom
538059,10003,GLASS JAR CANDLE,2,01/29/2020 03:00,8.69,,France
536997,10015,TRAVEL SEWING KIT,3,11/28/2019 04:00,1.94,,United Kingdom
537395,10013,SPACEBOY LUNCH BOX,3,11/19/2019 02:00,2.41,12756.0,Belgium
537643,10013,SPACEBOY LUNCH BOX,7,01/15/2020 07:00,0.88,13655.0,United Kingdom
536646,10012,ROUND SNACK BOXES SET OF 4,3,12/01/2019 20:00,15.85,16232.0,United Kingdom
538047,10010,LUNCH BAG WOODLAND,2,02/22/2020 00:00,2.87,15588.0,United Kingdom
536745,10001,WOODEN PICTURE FRAME,1,02/02/2020 01:00,7.23,,United Kingdom
537880,10016,VINTAGE SNAKES AND LADDERS,2,02/23/2020 15:00,2.53,14129.0,France
537602,10007,REGENCY CAKESTAND 3 TIER,13,01/04/2020 04:00,2.68,13598.0,United Kingdom
536629,10002,RED WOOLLY HOTTIE MUG,4,02/21/2020 15:00,0.55,16227.0,United Kingdom
537724,10012,ROUND SNACK BOXES SET OF 4,2,11/02/2019 16:00,0.29,,France
536733,10018,ALARM CLOCK BAKELIKE RED,14,12/05/2019 19:00,8.6,13861.0,United Kingdom
537488,10014,STRAWBERRY CERAMIC TRINKET BOX,2,11/01/2019 06:00,2.66,17664.0,United Kingdom
538164,10004,VINTAGE UNION JACK BUNTING,17,01/21/2020 08:00,3.02,14770.0,United Kingdom
538152,10016,VINTAGE SNAKES AND LADDERS,17,01/01/2020 07:00,0.71,12837.0,United Kingdom
537998,10016,VINTAGE SNAKES AND LADDERS,4,12/05/2019 12:00,1.0,14261.0,France
537291,10006,PACK OF 72 RETRO SPOT CAKE CASES,1,12/07/2019 14:00,7.12,17537.0,United Kingdom
537414,10010,LUNCH BAG WOODLAND,40,01/17/2020 06:00,14.02,17149.0,United Kingdom
536928,10016,VINTAGE SNAKES AND LADDERS,6,11/22/2019 15:00,1.32,16673.0,France
538091,10003,GLASS JAR CANDLE,3,01/01/2020 18:00,4.81,14714.0,Spain
537259,10007,REGENCY CAKESTAND 3 TIER,11,01/13/2020 15:00,2.97,16954.0,United Kingdom
537811,10009,PARTY BUNTING,8,11/29/2019 19:00,2.18,16565.0,Germany
537039,10000,WHITE HANGING HEART T-LIGHT HOLDER,15,11/28/2019 10:00,15.67,17050.0,EIRE
537753,10003,GLASS JAR CANDLE,2,12/13/2019 12:00,1.56,15659.0,United Kingdom
536785,10012,ROUND SNACK BOXES SET OF 4,6,01/11/2020 02:00,8.51,15359.0,United Kingdom
537740,10005,SET OF 3 CAKE TINS,1,12/01/2019 12:00,3.6,18089.0,United Kingdom
536451,10004,VINTAGE UNION JACK BUNTING,8,12/16/2019 12:00,2.42,17971.0,France
536561,10005,SET OF 3 CAKE TINS,4,01/05/2020 05:00,9.7,15531.0,France
537025,10002,RED WOOLLY HOTTIE MUG,5,11/23/2019 10:00,3.29,13536.0,United Kingdom
537268,10012,ROUND SNACK BOXES SET OF 4,4,01/08/2020 07:00,2.23,14775.0,United Kingdom
537698,10005,SET OF 3 CAKE TINS,3,11/17/2019 13:00,9.77,,United Kingdom
537038,10013,SPACEBOY LUNCH BOX,2,11/18/2019 02:00,8.58,,Netherlands
536399,10016,VINTAGE SNAKES AND LADDERS,9,11/29/2019 10:00,8.18,14238.0,France
536975,10009,PARTY BUNTING,18,12/05/2019 09:00,0.25,12615.0,United Kingdom
537188,10018,ALARM CLOCK BAKELIKE RED,2,11/04/2019 13:00,3.82,17232.0,United Kingdom
537384,10003,GLASS JAR CANDLE,7,02/24/2020 10:00,3.04,17984.0,United Kingdom
537572,10019,HAND WARMER OWL DESIGN,6,12/07/2019 23:00,2.38,12837.0,United Kingdom
536829,10006,PACK OF 72 RETRO SPOT CAKE CASES,4,02/05/2020 14:00,4.53,14238.0,United Kingdom
537509,10006,PACK OF 72 RETRO SPOT CAKE CASES,1,02/17/2020 06:00,3.19,14922.0,United Kingdom
537549,10019,HAND WARMER OWL DESIGN,1,02/05/2020 02:00,4.84,16863.0,United Kingdom
537821,10009,PARTY BUNTING,2,02/08/2020 19:00,1.88,16941.0,United Kingdom
537343,10014,STRAWBERRY CERAMIC TRINKET BOX,1,11/13/2019 00:00,11.0,14385.0,United Kingdom
537884,10016,VINTAGE SNAKES AND LADDERS,17,12/15/2019 15:00,5.36,14201.0,United Kingdom
536780,10008,JUMBO BAG RED RETROSPOT,6,01/29/2020 13:00,4.23,,United Kingdom
537699,10006,PACK OF 72 RETRO SPOT CAKE CASES,4,01/09/2020 02:00,4.03,13774.0,United Kingdom
536450,10009,PARTY BUNTING,1,11/01/2019 16:00,7.82,14939.0,United Kingdom
536557,10007,REGENCY CAKESTAND 3 TIER,1,01/08/2020 02:00,6.83,13905.0,United Kingdom
537986,10008,JUMBO BAG RED RETROSPOT,4,02/05/2020 13:00,2.2,,United Kingdom
537255,10004,VINTAGE UNION JACK BUNTING,29,02/08/2020 11:00,6.62,16585.0,United Kingdom
537529,10018,ALARM CLOCK BAKELIKE RED,2,12/17/2019 01:00,2.93,17022.0,United Kingdom
537496,10011,RECIPE BOX PANTRY DESIGN,10,11/29/2019 08:00,16.73,14049.0,United Kingdom
537667,10015,TRAVEL SEWING KIT,3,12/08/2019 03:00,7.37,14727.0,United Kingdom
536825,10013,SPACEBOY LUNCH BOX,4,12/06/2019 13:00,1.32,14738.0,United Kingdom
536699,10007,REGENCY CAKESTAND 3 TIER,14,12/12/2019 14:00,25.3,12477.0,Spain
536444,10006,PACK OF 72 RETRO SPOT CAKE CASES,3,12/07/2019 05:00,0.3,15587.0,Germany
537986,10019,HAND WARMER OWL DESIGN,2,12/25/2019 21:00,4.65,,United Kingdom
536784,10000,WHITE HANGING HEART T-LIGHT HOLDER,17,11/05/2019 21:00,1.23,17935.0,United Kingdom
537443,10005,SET OF 3 CAKE TINS,4,12/04/2019 00:00,16.15,,United Kingdom
537217,10014,STRAWBERRY CERAMIC TRINKET BOX,12,12/08/2019 18:00,3.17,17065.0,Belgium
536669,10010,LUNCH BAG WOODLAND,2,11/19/2019 09:00,1.11,,France
537141,10012,ROUND SNACK BOXES SET OF 4,17,02/14/2020 09:00,1.88,13446.0,Germany
536521,10000,WHITE HANGING HEART T-LIGHT HOLDER,5,01/21/2020 02:00,1.2,14417.0,United Kingdom
536696,10004,VINTAGE UNION JACK BUNTING,6,02/18/2020 11:00,1.81,17592.0,United Kingdom
536626,10011,RECIPE BOX PANTRY DESIGN,5,01/07/2020 09:00,1.77,,United Kingdom
537910,10006,PACK OF 72 RETRO SPOT CAKE CASES,2,11/14/2019 03:00,1.16,,EIRE
537428,10009,PARTY BUNTING,4,02/17/2020 14:00,3.22,16299.0,United Kingdom
538100,10019,HAND WARMER OWL DESIGN,3,12/25/2019 23:00,3.64,16773.0,United Kingdom
537182,10012,ROUND SNACK BOXES SET OF 4,11,01/22/2020 03:00,0.91,16816.0,United Kingdom
536742,10012,ROUND SNACK BOXES SET OF 4,3,12/16/2019 18:00,0.47,15416.0,United Kingdom
537506,10003,GLASS JAR CANDLE,1,12/30/2019 08:00,3.36,15921.0,EIRE
538107,10011,RECIPE BOX PANTRY DESIGN,1,12/29/2019 17:00,4.19,,United Kingdom
537363,10019,HAND WARMER OWL DESIGN,1,12/05/2019 04:00,5.1,16499.0,United Kingdom
536398,10012,ROUND SNACK BOXES SET OF 4,8,01/06/2020 14:00,4.27,16573.0,United Kingdom
536934,10015,TRAVEL SEWING KIT,1,01/28/2020 01:00,11.85,12962.0,United Kingdom
538099,10019,HAND WARMER OWL DESIGN,5,11/03/2019 10:00,6.67,,United Kingdom
537336,10018,ALARM CLOCK BAKELIKE RED,5,11/16/2019 17:00,35.87,15369.0,United Kingdom
538149,10006,PACK OF 72 RETRO SPOT CAKE CASES,4,02/10/2020 02:00,54.63,,United Kingdom
537319,10005,SET OF 3 CAKE TINS,6,01/08/2020 09:00,0.42,,United Kingdom
536387,10005,SET OF 3 CAKE TINS,5,02/25/2020 21:00,0.27,12405.0,United Kingdom
538001,10015,TRAVEL SEWING KIT,1,01/12/2020 14:00,2.44,13585.0,United Kingdom
537795,10007,REGENCY CAKESTAND 3 TIER,3,01/18/2020 10:00,4.07,13718.0,United Kingdom
537706,10016,VINTAGE SNAKES AND LADDERS,6,02/16/2020 22:00,2.28,13605.0,United Kingdom
538184,10016,VINTAGE SNAKES AND LADDERS,21,01/19/2020 06:00,4.97,15944.0,United Kingdom
536732,10013,SPACEBOY LUNCH BOX,22,12/10/2019 13:00,1.88,14848.0,United Kingdom
538063,10002,RED WOOLLY HOTTIE MUG,1,01/03/2020 09:00,1.23,13013.0,United Kingdom
536801,10014,STRAWBERRY CERAMIC TRINKET BOX,3,11/29/2019 06:00,1.43,12844.0,United Kingdom
538185,10004,VINTAGE UNION JACK BUNTING,1,12/11/2019 03:00,2.01,16239.0,United Kingdom
536723,10011,RECIPE BOX PANTRY DESIGN,19,01/21/2020 15:00,5.72,17898.0,United Kingdom
537396,10004,VINTAGE UNION JACK BUNTING,11,11/18/2019 21:00,1.51,17215.0,France
537845,10001,WOODEN PICTURE FRAME,6,01/20/2020 15:00,1.84,16847.0,Belgium
536511,10012,ROUND SNACK BOXES SET OF 4,5,01/10/2020 02:00,4.35,14236.0,United Kingdom
536490,10009,PARTY BUNTING,16,12/08/2019 00:00,2.02,16528.0,United Kingdom
537958,10012,ROUND SNACK BOXES SET OF 4,14,11/06/2019 09:00,7.51,12833.0,United Kingdom
536478,10009,PARTY BUNTING,13,01/24/2020 14:00,0.98,,Switzerland
537515,10007,REGENCY CAKESTAND 3 TIER,6,02/07/2020 23:00,0.79,13175.0,United Kingdom
538124,10000,WHITE HANGING HEART T-LIGHT HOLDER,3,01/27/2020 15:00,3.34,,France
537517,10005,SET OF 3 CAKE TINS,9,12/21/2019 12:00,3.69,14472.0,Belgium
537266,10017,WOODEN FRAME ANTIQUE WHITE,9,01/18/2020 10:00,1.04,12605.0,United Kingdom
537147,10015,TRAVEL SEWING KIT,3,12/20/2019 18:00,9.43,,United Kingdom
537561,10009,PARTY BUNTING,3,12/14/2019 00:00,16.86,16594.0,United Kingdom
537437,10000,WHITE HANGING HEART T-LIGHT HOLDER,13,12/10/2019 06:00,1.31,,United Kingdom
537305,10019,HAND WARMER OWL DESIGN,21,11/26/2019 07:00,10.88,13388.0,United Kingdom
536652,10014,STRAWBERRY CERAMIC TRINKET BOX,2,02/25/2020 08:00,0.25,17502.0,EIRE
537607,10000,WHITE HANGING HEART T-LIGHT HOLDER,3,01/19/2020 23:00,7.21,12383.0,United Kingdom
537752,10004,VINTAGE UNION JACK BUNTING,6,11/21/2019 23:00,1.04,18253.0,United Kingdom
537694,10003,GLASS JAR CANDLE,7,02/12/2020 20:00,6.53,16663.0,Netherlands
536505,10018,ALARM CLOCK BAKELIKE RED,2,11/19/2019 03:00,0.94,,France
537682,10019,HAND WARMER OWL DESIGN,27,01/11/2020 06:00,2.3,13515.0,Germany
537733,10008,JUMBO BAG RED RETROSPOT,6,11/20/2019 20:00,1.09,,United Kingdom
536708,10003,GLASS JAR CANDLE,7,12/14/2019 08:00,1.99,,Belgium
537956,10012,ROUND SNACK BOXES SET OF 4,24,01/19/2020 01:00,15.33,15117.0,Spain
537347,10005,SET OF 3 CAKE TINS,3,02/28/2020 22:00,2.21,,United Kingdom
537250,10002,RED WOOLLY HOTTIE MUG,4,02/28/2020 01:00,20.29,,United Kingdom
537720,10005,SET OF 3 CAKE TINS,1,02/16/2020 12:00,1.67,,United Kingdom
537320,10005,SET OF 3 CAKE TINS,3,11/29/2019 06:00,10.93,14280.0,United Kingdom
537386,10001,WOODEN PICTURE FRAME,1,11/12/2019 05:00,0.48,,France
536950,10014,STRAWBERRY CERAMIC TRINKET BOX,9,02/17/2020 17:00,1.85,14380.0,United Kingdom
538104,10007,REGENCY CAKESTAND 3 TIER,6,02/19/2020 19:00,1.44,13793.0,United Kingdom
538182,10011,RECIPE BOX PANTRY DESIGN,3,12/04/2019 10:00,11.45,16363.0,United Kingdom
536609,10011,RECIPE BOX PANTRY DESIGN,4,11/03/2019 07:00,2.96,16019.0,United Kingdom
537739,10015,TRAVEL SEWING KIT,9,01/17/2020 18:00,0.3,16034.0,United Kingdom
536408,10015,TRAVEL SEWING KIT,1,11/10/2019 03:00,0.66,15340.0,Belgium
537056,10011,RECIPE BOX PANTRY DESIGN,5,11/05/2019 20:00,0.89,14238.0,Portugal
538183,10016,VINTAGE SNAKES AND LADDERS,8,02/21/2020 11:00,6.26,13876.0,Netherlands
536692,10011,RECIPE BOX PANTRY DESIGN,1,12/30/2019 11:00,5.5,13050.0,Germany
537071,10000,WHITE HANGING HEART T-LIGHT HOLDER,8,11/14/2019 10:00,1.82,13449.0,United Kingdom
536776,10017,WOODEN FRAME ANTIQUE WHITE,1,01/18/2020 13:00,1.42,,France
537730,10015,TRAVEL SEWING KIT,4,12/15/2019 07:00,5.03,14758.0,United Kingdom
537234,10008,JUMBO BAG RED RETROSPOT,1,01/04/2020 09:00,0.79,16738.0,United Kingdom
537477,10007,REGENCY CAKESTAND 3 TIER,17,02/16/2020 21:00,3.89,17124.0,United Kingdom
538132,10017,WOODEN FRAME ANTIQUE WHITE,1,11/29/2019 13:00,3.57,15664.0,Netherlands
537341,10008,JUMBO BAG RED RETROSPOT,1,01/17/2020 14:00,1.87,12967.0,Portugal
537741,10007,REGENCY CAKESTAND 3 TIER,5,02/08/2020 10:00,3.66,12367.0,Germany
536548,10014,STRAWBERRY CERAMIC TRINKET BOX,3,12/21/2019 20:00,2.72,13703.0,United Kingdom
536768,10006,PACK OF 72 RETRO SPOT CAKE CASES,1,02/25/2020 10:00,4.04,14023.0,United Kingdom
538140,10008,JUMBO BAG RED RETROSPOT,7,12/24/2019 19:00,0.65,12783.0,Germany
537976,10015,TRAVEL SEWING KIT,1,12/26/2019 02:00,4.55,16971.0,United Kingdom
537596,10004,VINTAGE UNION JACK BUNTING,1,02/15/2020 03:00,6.87,14526.0,United Kingdom
537074,10000,WHITE HANGING HEART T-LIGHT HOLDER,2,01/16/2020 08:00,3.39,16757.0,United Kingdom
536739,10006,PACK OF 72 RETRO SPOT CAKE CASES,9,02/13/2020 06:00,4.49,,EIRE
537961,10003,GLASS JAR CANDLE,15,02/03/2020 21:00,2.2,,United Kingdom
537837,10007,REGENCY CAKESTAND 3 TIER,12,01/25/2020 12:00,6.0,13159.0,United Kingdom
536818,10001,WOODEN PICTURE FRAME,3,11/29/2019 23:00,2.63,15140.0,United Kingdom
537470,10011,RECIPE BOX PANTRY DESIGN,1,12/18/2019 21:00,0.78,,United Kingdom
537524,10010,LUNCH BAG WOODLAND,6,02/12/2020 18:00,5.59,14944.0,United Kingdom
537260,10005,SET OF 3 CAKE TINS,18,01/13/2020 22:00,0.48,,United Kingdom
538102,10012,ROUND SNACK BOXES SET OF 4,14,12/04/2019 15:00,3.26,16221.0,United Kingdom
536597,10002,RED WOOLLY HOTTIE MUG,6,12/10/2019 07:00,1.67,16694.0,Spain
536848,10000,WHITE HANGING HEART T-LIGHT HOLDER,1,02/02/2020 03:00,1.57,13088.0,United Kingdom
536543,10009,PARTY BUNTING,2,11/22/2019 09:00,2.92,15111.0,Spain
537664,10003,GLASS JAR CANDLE,28,11/14/2019 10:00,1.21,16037.0,Netherlands
537572,10017,WOODEN FRAME ANTIQUE WHITE,1,01/31/2020 20:00,4.11,,Switzerland
538216,10006,PACK OF 72 RETRO SPOT CAKE CASES,1,12/05/2019 14:00,2.6,17971.0,United Kingdom
537381,10008,JUMBO BAG RED RETROSPOT,10,01/31/2020 21:00,1.33,15172.0,United Kingdom
536647,10005,SET OF 3 CAKE TINS,3,01/04/2020 01:00,9.38,,EIRE
537210,10008,JUMBO BAG RED RETROSPOT,1,02/28/2020 18:00,3.02,,United Kingdom
536530,10001,WOODEN PICTURE FRAME,19,01/03/2020 00:00,4.62,14350.0,United Kingdom
537622,10018,ALARM CLOCK BAKELIKE RED,6,02/13/2020 03:00,10.14,,United Kingdom
537629,10003,GLASS JAR CANDLE,3,02/11/2020 02:00,9.98,12513.0,Portugal
537973,10007,REGENCY CAKESTAND 3 TIER,1,11/26/2019 10:00,4.39,,United Kingdom
537002,10016,VINTAGE SNAKES AND LADDERS,31,02/28/2020 13:00,1.82,12686.0,France
536946,10008,JUMBO BAG RED RETROSPOT,4,01/29/2020 12:00,0.59,14828.0,EIRE
536498,10014,STRAWBERRY CERAMIC TRINKET BOX,16,11/13/2019 20:00,3.02,17880.0,Netherlands
537143,10001,WOODEN PICTURE FRAME,10,11/01/2019 17:00,7.35,12769.0,United Kingdom
537256,10005,SET OF 3 CAKE TINS,2,12/03/2019 13:00,3.51,18141.0,United Kingdom
537779,10015,TRAVEL SEWING KIT,2,11/02/2019 22:00,0.25,17508.0,Germany
537778,10005,SET OF 3 CAKE TINS,17,12/13/2019 22:00,5.87,12379.0,United Kingdom
536627,10008,JUMBO BAG RED RETROSPOT,18,02/28/2020 14:00,6.24,12437.0,France
536899,10001,WOODEN PICTURE FRAME,1,12/28/2019 11:00,1.82,17696.0,United Kingdom
537324,10010,LUNCH BAG WOODLAND,7,11/03/2019 20:00,6.61,15823.0,Belgium
536993,10006,PACK OF 72 RETRO SPOT CAKE CASES,4,12/30/2019 06:00,4.61,13379.0,United Kingdom
536412,10017,WOODEN FRAME ANTIQUE WHITE,1,11/27/2019 07:00,1.24,18012.0,United Kingdom
537950,10007,REGENCY CAKESTAND 3 TIER,5,02/11/2020 18:00,8.77,15681.0,Germany
537736,10016,VINTAGE SNAKES AND LADDERS,1,11/11/2019 20:00,0.69,16119.0,United Kingdom
537340,10018,ALARM CLOCK BAKELIKE RED,3,02/01/2020 11:00,2.32,16374.0,United Kingdom
536960,10016,VINTAGE SNAKES AND LADDERS,2,12/24/2019 12:00,2.1,13543.0,United Kingdom
537945,10014,STRAWBERRY CERAMIC TRINKET BOX,2,11/03/2019 06:00,1.08,,United Kingdom
536431,10011,RECIPE BOX PANTRY DESIGN,4,01/20/2020 19:00,3.33,13110.0,United Kingdom
537201,10009,PARTY BUNTING,1,12/25/2019 14:00,9.12,15488.0,Spain
537866,10001,WOODEN PICTURE FRAME,20,02/01/2020 14:00,8.57,18211.0,United Kingdom
538151,10002,RED WOOLLY HOTTIE MUG,7,01/14/2020 04:00,5.07,16074.0,United Kingdom
536836,10007,REGENCY CAKESTAND 3 TIER,24,02/03/2020 12:00,0.45,,EIRE
537585,10013,SPACEBOY LUNCH BOX,3,12/26/2019 06:00,0.65,13498.0,Germany
536720,10000,WHITE HANGING HEART T-LIGHT HOLDER,2,11/01/2019 22:00,2.9,15565.0,United Kingdom
536582,10018,ALARM CLOCK BAKELIKE RED,24,11/16/2019 16:00,2.38,,United Kingdom
537026,10019,HAND WARMER OWL DESIGN,2,12/26/2019 02:00,1.49,,United Kingdom
538024,10001,WOODEN PICTURE FRAME,3,12/18/2019 17:00,16.53,13557.0,United Kingdom
537657,10001,WOODEN PICTURE FRAME,8,02/04/2020 08:00,2.73,16622.0,United Kingdom
537282,10016,VINTAGE SNAKES AND LADDERS,1,12/20/2019 09:00,4.23,12407.0,United Kingdom
536895,10003,GLASS JAR CANDLE,8,02/12/2020 06:00,6.61,,United Kingdom
536630,10003,GLASS JAR CANDLE,7,11/23/2019 12:00,2.6,17955.0,United Kingdom
536872,10003,GLASS JAR CANDLE,14,12/17/2019 04:00,32.82,,Germany
536651,10014,STRAWBERRY CERAMIC TRINKET BOX,10,01/30/2020 18:00,0.96,,EIRE
536715,10002,RED WOOLLY HOTTIE MUG,15,11/15/2019 21:00,1.34,14306.0,Germany
537654,10003,GLASS JAR CANDLE,4,12/09/2019 13:00,0.96,14714.0,Spain
536613,10007,REGENCY CAKESTAND 3 TIER,2,01/30/2020 06:00,11.74,13879.0,Switzerland
536453,10012,ROUND SNACK BOXES SET OF 4,33,01/10/2020 16:00,5.49,13983.0,United Kingdom
537381,10019,HAND WARMER OWL DESIGN,1,02/02/2020 09:00,1.43,16865.0,United Kingdom
536902,10004,VINTAGE UNION JACK BUNTING,1,01/01/2020 21:00,1.04,12499.0,United Kingdom
537217,10005,SET OF 3 CAKE TINS,7,02/12/2020 03:00,9.82,13115.0,United Kingdom
536627,10010,LUNCH BAG WOODLAND,21,02/14/2020 07:00,3.53,13917.0,EIRE
536758,10008,JUMBO BAG RED RETROSPOT,5,02/25/2020 23:00,10.08,,Spain
537192,10012,ROUND SNACK BOXES SET OF 4,11,11/15/2019 15:00,2.32,14682.0,United Kingdom
537658,10004,VINTAGE UNION JACK BUNTING,1,01/10/2020 23:00,4.1,12552.0,United Kingdom
537141,10012,ROUND SNACK BOXES SET OF 4,2,11/14/2019 17:00,3.32,15437.0,United Kingdom
537380,10018,ALARM CLOCK BAKELIKE RED,1,11/28/2019 11:00,1.32,16073.0,United Kingdom
537343,10013,SPACEBOY LUNCH BOX,9,12/07/2019 01:00,2.13,15064.0,United Kingdom
536869,10014,STRAWBERRY CERAMIC TRINKET BOX,1,01/17/2020 13:00,0.75,12872.0,United Kingdom
536889,10001,WOODEN PICTURE FRAME,1,12/22/2019 18:00,4.03,17568.0,France
537163,10018,ALARM CLOCK BAKELIKE RED,7,02/12/2020 19:00,5.27,17444.0,Australia
536425,10014,STRAWBERRY CERAMIC TRINKET BOX,12,12/06/2019 20:00,6.62,,United Kingdom
537650,10012,ROUND SNACK BOXES SET OF 4,3,01/14/2020 02:00,4.79,,United Kingdom
537516,10003,GLASS JAR CANDLE,7,01/31/2020 14:00,2.16,14230.0,United Kingdom
536938,10011,RECIPE BOX PANTRY DESIGN,7,02/26/2020 16:00,11.61,14851.0,United Kingdom
537065,10013,SPACEBOY LUNCH BOX,3,11/30/2019 10:00,6.0,18046.0,Switzerland
536981,10012,ROUND SNACK BOXES SET OF 4,1,01/28/2020 01:00,9.86,15018.0,Belgium
537586,10002,RED WOOLLY HOTTIE MUG,7,11/11/2019 04:00,10.5,17484.0,Belgium
537789,10000,WHITE HANGING HEART T-LIGHT HOLDER,7,01/05/2020 05:00,2.17,16194.0,United Kingdom
536568,10009,PARTY BUNTING,10,12/20/2019 16:00,3.63,17857.0,United Kingdom
537139,10014,STRAWBERRY CERAMIC TRINKET BOX,6,02/24/2020 01:00,5.34,12407.0,United Kingdom
536390,10007,REGENCY CAKESTAND 3 TIER,1,02/01/2020 20:00,0.78,16542.0,United Kingdom
537212,10013,SPACEBOY LUNCH BOX,8,02/20/2020 07:00,0.8,17103.0,United Kingdom
536830,10019,HAND WARMER OWL DESIGN,4,02/11/2020 02:00,0.67,13523.0,Belgium
536994,10017,WOODEN FRAME ANTIQUE WHITE,3,12/20/2019 07:00,2.21,16715.0,United Kingdom
537221,10012,ROUND SNACK BOXES SET OF 4,3,01/28/2020 00:00,1.76,13505.0,United Kingdom
536971,10014,STRAWBERRY CERAMIC TRINKET BOX,2,11/04/2019 15:00,0.59,,United Kingdom
537103,10001,WOODEN PICTURE FRAME,10,01/06/2020 23:00,2.86,17744.0,France
537798,10001,WOODEN PICTURE FRAME,1,11/06/2019 16:00,2.24,12368.0,United Kingdom
537884,10014,STRAWBERRY CERAMIC TRINKET BOX,2,01/26/2020 22:00,8.02,15358.0,United Kingdom
536375,10016,VINTAGE SNAKES AND LADDERS,3,02/25/2020 01:00,18.41,14618.0,United Kingdom
537073,10003,GLASS JAR CANDLE,20,01/21/2020 19:00,3.88,17636.0,United Kingdom
537952,10011,RECIPE BOX PANTRY DESIGN,12,02/09/2020 19:00,1.23,,France
537359,10005,SET OF 3 CAKE TINS,1,11/29/2019 03:00,4.7,16626.0,EIRE
536749,10002,RED WOOLLY HOTTIE MUG,16,02/28/2020 07:00,2.48,13039.0,United Kingdom
537477,10007,REGENCY CAKESTAND 3 TIER,16,01/06/2020 02:00,1.93,13608.0,United Kingdom
536636,10008,JUMBO BAG RED RETROSPOT,1,01/20/2020 23:00,1.04,,Spain
536405,10015,TRAVEL SEWING KIT,1,02/01/2020 12:00,1.55,14631.0,United Kingdom
537550,10017,WOODEN FRAME ANTIQUE WHITE,1391,01/16/2020 18:00,2.06,16895.0,United Kingdom
537330,10018,ALARM CLOCK BAKELIKE RED,12,12/09/2019 01:00,5.5,18095.0,United Kingdom
537783,10002,RED WOOLLY HOTTIE MUG,20,01/13/2020 09:00,4.1,18080.0,United Kingdom
537011,10018,ALARM CLOCK BAKELIKE RED,2,01/18/2020 12:00,15.27,12462.0,France
537966,10010,LUNCH BAG WOODLAND,23,02/11/2020 21:00,4.83,13728.0,Germany
537154,10003,GLASS JAR CANDLE,1,12/28/2019 19:00,3.76,16591.0,United Kingdom
537748,10012,ROUND SNACK BOXES SET OF 4,3,12/31/2019 05:00,1.81,17852.0,United Kingdom
536553,10001,WOODEN PICTURE FRAME,3,12/31/2019 09:00,0.87,18160.0,France
536547,10009,PARTY BUNTING,13,11/14/2019 17:00,1.39,16625.0,France
537832,10016,VINTAGE SNAKES AND LADDERS,15,11/11/2019 19:00,1.22,12964.0,United Kingdom
