Employee_ID,Age,Department,Job_Level,Years_at_Company,Monthly_Hours_Worked,Remote_Work,Meetings_per_Week,Tasks_Completed_Per_Day,Overtime_Hours_Per_Week,Work_Life_Balance,Job_Satisfaction,Productivity_Score,Annual_Salary,Absences_Per_Year,Office_Branch
8778,47,HR,Senior,25 tahun,160.0,No,9,12,3,Average,9,94.57448833738816,57052.28941480655,10,Branch_23
8779,27,HR,Entry,9 tahun,135.0,No,8,9,10,Good,9,83.1491948417187,57936.57916854015,9,Branch_20
8780,47,Marketing,Mid,16 tahun,152.0,No,0,11,11,Good,9,53.25267535617915,30878.70614617474,16,Branch_2
8781,24,Operations,Entry,1 tahun,163.0,Yes,1,3,1,Poor,8,52.11653133302077,47121.738646034086,7,Branch_24
8782,35,HR,Mid,29 tahun,178.0,Yes,8,7,12,Good,9,66.24674110174166,78636.00619981086,16,Branch_31
8783,35,Sales,Senior,16 tahun,185.0,Hybrid,10,11,8,Average,4,78.39081274938968,65552.18385794332,17,Branch_27
8784,41,Marketing,Manager,29 tahun,206.0,No,10,18,8,Average,2,59.75460935756155,250000.0,13,Branch_2
8785,30,HR,Manager,25 tahun,197.0,No,1,13,0,Excellent,1,57.11939428953372,39424.7677157517,0,Branch_14
8786,27,Sales,Entry,24 tahun,147.0,Yes,5,4,13,Average,5,71.12157546826722,55342.51228932233,3,Branch_4
8787,23,Finance,Mid,8 tahun,216.0,No,1,16,0,Good,9,100.0,81148.47189012724,9,Branch_13
8788,59,Finance,Mid,19 tahun,167.0,Hybrid,4,8,7,Average,8,62.92744191810452,75713.47637597032,2,Branch_35
8789,54,Operations,Entry,24 tahun,207.0,Hybrid,6,6,10,Average,9,75.33529033489684,250000.0,12,Branch_8
8790,26,Marketing,Entry,2 tahun,147.0,No,0,18,4,Poor,5,64.45842915769936,62329.219594996815,15,Branch_2
8791,34,IT,Manager,18 tahun,146.0,Yes,5,4,11,Average,1,45.50294959043121,64302.48430685356,6,Branch_6
8792,36,Sales,Mid,20 tahun,132.0,Yes,7,4,14,Average,5,71.91295899307775,20000.0,8,Branch_31
8793,55,Operations,Mid,23 tahun,177.0,No,6,5,11,Average,1,54.926088065823045,28707.965979599496,6,Branch_10
8794,30,Operations,Entry,28 tahun,121.0,No,9,3,10,Average,4,52.44818796941627,26600.358609463823,14,Branch_21
8795,47,Operations,Mid,20 tahun,212.0,No,7,18,7,Poor,8,84.18723181264879,250000.0,8,Branch_10
8796,51,Marketing,Manager,18 tahun,136.0,Yes,11,11,12,Poor,9,74.1250702822173,37026.658702494,2,Branch_23
8797,43,HR,Entry,21 tahun,137.0,Hybrid,4,10,14,Average,7,62.37657528368197,45068.94498501536,4,Branch_3
8798,46,Finance,Mid,24 tahun,179.0,No,13,12,4,Excellent,3,70.38952432567083,34280.99674552696,1,Branch_32
8799,25,HR,Mid,29 tahun,133.0,Yes,0,4,14,Average,3,72.6427707164253,44916.83002949874,15,Branch_20
8800,49,Sales,Entry,14 tahun,209.0,No,2,17,9,Average,6,100.0,55185.64882757431,13,Branch_10
8801,58,Marketing,Senior,7 tahun,187.0,No,4,7,3,Excellent,6,76.88319090630308,51460.569006853686,6,Branch_29
8802,31,Operations,Mid,7 tahun,125.0,Yes,11,11,4,Good,6,50.58135157705432,250000.0,3,Branch_34
8803,30,Finance,Manager,25 tahun,135.0,Yes,10,11,12,Excellent,4,87.97431537970965,60595.910650745165,7,Branch_20
8804,57,Sales,Mid,28 tahun,204.0,No,10,17,3,Poor,3,80.74466897968946,140722.5211584278,11,Branch_8
8805,22,Finance,Mid,5 tahun,162.0,Hybrid,14,4,6,Poor,2,59.30623329466231,52776.86656595644,13,Branch_7
8806,51,Operations,Mid,20 tahun,166.0,No,4,18,5,Average,9,41.34846477666553,66305.64671348437,11,Branch_6
8807,32,Finance,Mid,26 tahun,191.0,No,12,10,7,Good,2,95.23148502593308,250000.0,10,Branch_11
8808,46,Marketing,Entry,27 tahun,126.0,No,8,15,9,Excellent,5,53.83251547318673,42178.38775426833,1,Branch_18
8809,32,Marketing,Entry,12 tahun,197.0,Yes,2,8,14,Poor,6,100.0,42389.38894665844,18,Branch_29
8810,26,IT,Entry,25 tahun,166.0,Hybrid,4,11,3,Average,8,95.26942987138754,66897.98380441038,17,Branch_25
8811,48,IT,Senior,27 tahun,190.0,No,1,7,6,Poor,6,71.8015662538798,73491.37547287757,5,Branch_21
8812,44,IT,Entry,27 tahun,194.0,Yes,14,15,12,Excellent,5,73.84990304543867,67103.70827871776,11,Branch_3
8813,40,IT,Mid,13 tahun,162.0,No,1,19,11,Average,1,81.67380011994717,79142.36940458397,2,Branch_18
8814,24,Operations,Entry,27 tahun,203.0,Hybrid,4,6,12,Good,7,80.3898002512766,45775.02469319768,13,Branch_24
8815,29,HR,Mid,17 tahun,208.0,Yes,12,18,4,Average,6,63.85288861634266,48634.4200658724,6,Branch_10
8816,57,IT,Mid,15 tahun,215.0,Hybrid,8,16,0,Average,1,100.0,250000.0,18,Branch_27
8817,36,HR,Entry,16 tahun,202.0,Hybrid,13,19,13,Good,8,71.98887123505236,49618.82405920813,4,Branch_12
8818,34,Finance,Senior,13 tahun,182.0,Yes,12,14,13,Good,1,65.69568044094471,68554.63422426039,6,Branch_7
8819,51,HR,Mid,22 tahun,170.0,Hybrid,1,16,2,Good,9,58.20379651879114,68820.55281260438,15,Branch_17
8820,31,Finance,Entry,11 tahun,204.0,Hybrid,12,7,0,Good,7,83.91367199809055,59881.08757527575,14,Branch_1
8821,55,IT,Mid,3 tahun,193.0,Yes,7,12,2,Average,8,77.4712203105175,29266.25389805768,8,Branch_26
8822,51,HR,Entry,22 tahun,122.0,Yes,12,13,0,Average,1,100.0,145481.4032570621,6,Branch_15
8823,46,Finance,Manager,23 tahun,165.0,No,2,16,3,Good,2,52.71325872316301,27413.15753196908,17,Branch_33
8824,27,IT,Mid,1 tahun,214.0,Hybrid,2,16,4,Average,6,98.69211701689406,24135.124217495984,0,Branch_31
8825,58,Operations,Entry,6 tahun,157.0,Hybrid,12,3,2,Average,4,99.55861259412504,86417.74302568218,19,Branch_35
8826,38,Finance,Entry,8 tahun,120.0,Hybrid,13,8,0,Average,1,53.63629731785926,20000.0,10,Branch_1
8827,57,Marketing,Entry,21 tahun,204.0,Yes,1,6,5,Average,4,67.58256184099176,48854.90707187868,5,Branch_8
8828,53,Finance,Entry,5 tahun,208.0,Hybrid,3,18,9,Average,7,77.77674152217591,46195.64182073689,9,Branch_12
8829,43,IT,Entry,7 tahun,133.0,Yes,11,5,10,Poor,8,64.48436454340849,30671.06317109649,2,Branch_19
8830,54,Operations,Mid,24 tahun,157.0,Hybrid,12,12,7,Average,2,73.86934851813973,38600.30197223587,9,Branch_25
8831,43,Sales,Senior,23 tahun,155.0,Yes,6,9,9,Excellent,8,80.50917119952304,42105.19031459361,16,Branch_32
8832,57,Marketing,Mid,3 tahun,183.0,No,4,13,13,Excellent,9,59.75570201222492,20284.93947045194,11,Branch_12
8833,39,HR,Mid,22 tahun,213.0,Hybrid,2,3,12,Average,2,72.73167096824923,84100.89609570638,16,Branch_13
8834,49,Marketing,Entry,9 tahun,204.0,Hybrid,10,19,12,Average,5,70.61265109708962,40996.69454161835,10,Branch_28
8835,34,IT,Entry,14 tahun,156.0,Hybrid,7,12,5,Average,5,95.4227783851724,85467.83439859963,3,Branch_1
8836,39,Finance,Manager,2 tahun,205.0,Yes,7,6,4,Good,9,67.98991507745372,34715.09625498163,1,Branch_6
8837,44,Sales,Mid,25 tahun,179.0,No,7,19,4,Average,9,79.84058273555347,250000.0,3,Branch_8
8838,56,IT,Senior,3 tahun,150.0,Yes,3,10,1,Good,5,81.18939553876929,69263.85803907717,16,Branch_4
8839,39,Operations,Senior,19 tahun,165.0,No,2,19,8,Average,9,77.0334268514459,88811.62477185231,3,Branch_5
8840,31,Finance,Entry,10 tahun,122.0,Hybrid,7,17,9,Average,9,83.3308424802446,38773.7260625396,1,Branch_25
8841,23,Operations,Entry,2 tahun,171.0,No,5,5,13,Average,2,76.36273628486914,55980.38602838981,5,Branch_22
8842,35,Operations,Mid,13 tahun,201.0,Yes,6,5,6,Average,7,83.47359397977321,83204.510101182,17,Branch_28
8843,53,IT,Entry,14 tahun,215.0,Yes,13,3,14,Good,6,95.71133984545966,56950.40037858874,14,Branch_23
8844,51,Operations,Entry,19 tahun,131.0,Hybrid,0,3,14,Average,8,78.65826790346244,250000.0,3,Branch_4
8845,40,Sales,Senior,13 tahun,139.0,Yes,12,5,10,Average,4,84.95902520369663,31216.245364107144,2,Branch_4
8846,26,Finance,Entry,7 tahun,142.0,Hybrid,10,3,4,Good,3,72.08241786621,250000.0,19,Branch_21
8847,53,Sales,Entry,3 tahun,148.0,Yes,9,10,1,Average,2,55.22849348569486,127367.02609448072,13,Branch_2
8848,31,Finance,Mid,1 tahun,135.0,Yes,13,17,5,Good,5,92.22292697346684,42462.69275809353,4,Branch_7
8849,26,Marketing,Senior,20 tahun,219.0,Hybrid,11,15,13,Poor,6,70.58361378448426,57182.55582477254,6,Branch_16
8850,35,IT,Entry,29 tahun,151.0,Yes,13,3,14,Poor,3,93.97829821204792,32330.930094212545,0,Branch_17
8851,40,HR,Mid,23 tahun,175.0,Hybrid,5,18,9,Average,7,98.14471566438966,117994.32384653416,13,Branch_20
8852,32,HR,Entry,13 tahun,120.0,Yes,2,15,7,Average,6,52.84149895835346,20000.0,7,Branch_23
8853,56,IT,Senior,29 tahun,160.0,No,6,10,1,Average,4,80.48582682387132,250000.0,3,Branch_34
8854,59,Operations,Mid,6 tahun,210.0,Hybrid,2,7,13,Good,4,44.34408932335992,37770.92201442684,17,Branch_11
8855,43,Operations,Mid,28 tahun,201.0,No,1,15,4,Good,1,83.04305286681422,51189.10530141128,3,Branch_34
8856,51,HR,Senior,12 tahun,187.0,No,2,4,12,Poor,1,79.84515046648204,41179.41107018106,5,Branch_33
8857,51,Sales,Manager,10 tahun,148.0,No,9,12,6,Poor,1,84.68142965031241,52655.99090320524,14,Branch_26
8858,32,HR,Entry,3 tahun,191.0,No,6,18,2,Good,9,83.20734308120961,28930.018110260586,1,Branch_2
8859,43,IT,Senior,1 tahun,207.0,No,0,11,3,Poor,2,51.70520500212527,58126.523845845615,10,Branch_23
8860,31,Operations,Mid,24 tahun,129.0,No,8,15,10,Poor,9,60.33802604775528,44573.666551513496,19,Branch_22
8861,40,Marketing,Mid,13 tahun,211.0,No,7,8,8,Poor,7,94.11450021531611,64015.77636007396,11,Branch_34
8862,36,Operations,Senior,2 tahun,186.0,Hybrid,8,19,12,Good,6,95.90487423587382,89198.3247892641,7,Branch_15
8863,56,IT,Mid,21 tahun,171.0,No,2,11,6,Good,2,84.00954513052186,62064.50473940804,8,Branch_10
8864,56,IT,Senior,19 tahun,186.0,Yes,8,8,9,Average,6,42.65429487705573,56240.37225845491,13,Branch_15
8865,22,Finance,Mid,20 tahun,142.0,No,11,3,3,Average,9,79.02553396763172,25857.985433638547,5,Branch_29
8866,39,HR,Entry,3 tahun,146.0,Yes,2,3,4,Average,1,91.25569474641264,73649.41360506148,2,Branch_23
8867,47,HR,Manager,19 tahun,161.0,Yes,4,12,14,Average,5,99.63971234543236,56231.98089000871,5,Branch_17
8868,39,Finance,Entry,15 tahun,143.0,Yes,4,3,6,Good,1,46.0836363703686,36623.74132914907,3,Branch_9
8869,39,Sales,Mid,19 tahun,182.0,No,8,4,1,Average,2,66.28176636517406,47944.33456165581,13,Branch_9
8870,39,Sales,Entry,10 tahun,127.0,Hybrid,11,4,13,Good,2,73.4601367773824,47138.364179706725,8,Branch_16
8871,53,Operations,Entry,27 tahun,127.0,Yes,0,9,8,Poor,7,82.30273513556222,96281.25687499045,3,Branch_33
8872,59,Finance,Entry,11 tahun,166.0,No,1,13,12,Average,6,65.70572564680396,28162.23813426146,17,Branch_31
8873,48,HR,Senior,15 tahun,136.0,Yes,10,8,3,Poor,8,65.42500679522198,250000.0,2,Branch_6
8874,50,Sales,Mid,8 tahun,152.0,No,5,6,12,Average,1,59.4492452757356,36232.43320757724,10,Branch_10
8875,41,Sales,Entry,11 tahun,129.0,No,4,12,11,Poor,6,57.20350876548039,58258.38629153253,15,Branch_16
8876,56,Marketing,Mid,17 tahun,130.0,Yes,11,4,11,Poor,2,47.04173934517969,20000.0,2,Branch_4
8877,44,Sales,Senior,2 tahun,209.0,Hybrid,13,4,7,Average,9,82.82182126227131,32148.372563061683,9,Branch_22
8878,33,HR,Mid,18 tahun,170.0,Yes,14,13,5,Poor,9,53.88184783169877,31723.62387387757,4,Branch_13
8879,56,Marketing,Entry,9 tahun,216.0,Yes,3,5,11,Good,8,93.76448033608722,40554.32628914432,8,Branch_16
8880,57,Marketing,Senior,7 tahun,191.0,Yes,2,13,10,Average,7,84.21880810484771,22390.947343079548,18,Branch_29
8881,49,Operations,Mid,10 tahun,148.0,No,0,11,8,Poor,8,70.85698262573548,34727.0960657371,14,Branch_6
8882,58,HR,Entry,23 tahun,197.0,No,8,13,14,Average,2,74.56064451590161,58115.45941270262,1,Branch_26
8883,41,Finance,Senior,8 tahun,203.0,Yes,0,12,7,Good,3,70.98404298209155,23879.230288463616,3,Branch_11
8884,56,IT,Mid,13 tahun,153.0,No,6,3,5,Good,2,53.5882282158628,29775.827786090587,13,Branch_24
8885,28,Sales,Entry,2 tahun,130.0,No,4,14,4,Good,4,76.04000019397202,86464.79280408268,4,Branch_29
8886,55,Operations,Mid,10 tahun,127.0,Yes,1,4,12,Average,8,81.01079301324,53765.894779858085,17,Branch_3
8887,27,Finance,Mid,27 tahun,120.0,Yes,3,10,5,Excellent,7,91.10594931745352,62995.122952769736,11,Branch_10
8888,40,IT,Manager,17 tahun,146.0,Hybrid,9,7,13,Average,4,92.61331225568024,49753.190321432696,1,Branch_1
8889,29,HR,Entry,16 tahun,198.0,Hybrid,10,3,7,Good,6,65.75343744852778,69554.21367063739,18,Branch_26
8890,51,Sales,Mid,12 tahun,168.0,No,14,12,3,Average,1,55.151629148366254,24325.08356449261,11,Branch_12
8891,23,Finance,Mid,6 tahun,139.0,Hybrid,1,14,9,Average,3,86.19917784071959,37835.73154873207,2,Branch_14
8892,37,IT,Entry,15 tahun,213.0,No,6,17,11,Average,6,94.7520188478392,98576.8438276831,9,Branch_25
8893,45,Operations,Mid,15 tahun,166.0,Hybrid,3,16,4,Poor,5,62.88432113224312,107350.41868456564,10,Branch_8
8894,46,HR,Senior,16 tahun,141.0,Yes,7,3,12,Average,2,43.07822960634039,35457.47470790614,11,Branch_4
8895,34,Operations,Mid,3 tahun,196.0,Yes,0,16,4,Average,9,63.53611944488442,31999.64315325895,2,Branch_28
8896,30,Marketing,Entry,13 tahun,206.0,Yes,8,3,3,Average,5,71.94715252707795,38874.24990885883,12,Branch_7
8897,51,Marketing,Manager,18 tahun,141.0,Yes,7,5,3,Excellent,5,94.34812344949908,49208.84709961181,4,Branch_10
8898,30,Marketing,Senior,3 tahun,186.0,Yes,14,10,7,Good,8,92.85738117155532,66705.23686486574,10,Branch_2
8899,28,HR,Mid,4 tahun,198.0,Hybrid,12,4,10,Average,1,71.81960974829464,31845.70828234394,3,Branch_26
8900,37,IT,Entry,5 tahun,196.0,No,6,7,13,Good,7,85.64841825728607,90193.37773933704,7,Branch_14
8901,59,HR,Entry,26 tahun,198.0,Yes,12,14,13,Average,2,59.85715633901547,36110.3144849546,9,Branch_16
8902,53,Marketing,Entry,26 tahun,175.0,Hybrid,13,5,12,Poor,7,97.94553516401756,74744.90910355844,10,Branch_17
8903,50,HR,Manager,20 tahun,141.0,Yes,13,12,6,Poor,5,50.39241770922601,34752.5329973841,17,Branch_22
8904,36,Sales,Entry,24 tahun,195.0,Yes,12,17,14,Poor,4,60.25480708185073,65771.26451256155,12,Branch_4
8905,32,IT,Mid,6 tahun,163.0,Hybrid,7,18,4,Average,5,86.27323177678377,67498.14009521267,4,Branch_19
8906,30,Operations,Mid,7 tahun,200.0,Hybrid,3,14,4,Good,5,81.31288511315525,71357.43636923289,0,Branch_2
8907,37,Sales,Entry,20 tahun,180.0,No,6,11,11,Poor,7,64.79015246830821,25083.671001801224,15,Branch_9
8908,46,Operations,Senior,28 tahun,215.0,Hybrid,4,9,4,Good,2,44.26146634181664,250000.0,13,Branch_19
8909,53,Marketing,Mid,13 tahun,164.0,Yes,6,3,6,Average,3,92.6511338263262,42576.82505078966,19,Branch_16
8910,31,IT,Mid,14 tahun,160.0,Hybrid,4,4,7,Average,4,98.15271826272765,128495.73940193924,16,Branch_25
8911,31,Sales,Entry,7 tahun,169.0,Hybrid,1,11,5,Good,3,75.62089245428969,56480.731624913446,4,Branch_18
8912,51,HR,Senior,21 tahun,193.0,No,9,15,11,Average,5,89.13198127469573,79727.597969748,15,Branch_23
8913,41,Finance,Mid,11 tahun,162.0,Hybrid,9,17,0,Average,7,80.54067100292713,76630.32716888929,0,Branch_21
8914,55,Operations,Mid,12 tahun,137.0,No,12,16,10,Poor,1,96.84557540232292,20000.0,7,Branch_11
8915,22,HR,Mid,18 tahun,160.0,No,4,16,0,Good,1,96.28398925978988,250000.0,10,Branch_4
8916,53,Marketing,Senior,25 tahun,202.0,No,2,13,1,Excellent,7,100.0,60461.67005050769,1,Branch_25
8917,52,Finance,Senior,18 tahun,210.0,No,4,8,5,Poor,2,100.0,63829.85222736025,5,Branch_32
8918,32,Operations,Mid,28 tahun,127.0,No,13,10,8,Average,4,43.957315271654174,38062.74115167874,0,Branch_30
8919,40,IT,Mid,2 tahun,137.0,Hybrid,12,10,7,Poor,6,71.70784595299779,22783.15571953224,16,Branch_26
8920,28,Operations,Entry,3 tahun,213.0,Yes,4,19,2,Poor,9,98.65247021554724,65912.13456206338,15,Branch_34
8921,50,Finance,Mid,20 tahun,178.0,No,14,15,5,Poor,7,100.0,41997.70662823636,10,Branch_9
8922,59,Operations,Mid,7 tahun,144.0,No,5,9,1,Average,8,97.33459802867544,20000.0,2,Branch_12
8923,57,Operations,Mid,21 tahun,170.0,Yes,7,10,5,Average,3,91.0850760852476,53778.95695315531,11,Branch_2
8924,54,IT,Manager,23 tahun,120.0,Yes,7,16,12,Poor,9,47.214745113329,48962.49862940311,1,Branch_5
8925,57,Sales,Entry,1 tahun,201.0,No,13,14,4,Average,9,45.848610125081024,23342.379757371844,6,Branch_5
8926,47,Operations,Mid,20 tahun,168.0,Yes,1,6,12,Average,5,91.24186218102588,49388.8217716956,3,Branch_22
8927,50,Sales,Mid,2 tahun,197.0,Hybrid,5,13,7,Average,7,87.20038025967729,60756.38569628569,2,Branch_5
8928,50,Operations,Senior,22 tahun,132.0,No,7,4,10,Excellent,8,70.89313727711293,23488.74121346247,4,Branch_4
8929,56,Operations,Senior,18 tahun,208.0,Hybrid,12,15,14,Good,8,50.31526079406412,36282.47323764885,8,Branch_9
8930,24,Sales,Mid,20 tahun,183.0,Hybrid,9,4,9,Excellent,6,92.85897015106188,116097.42304980574,14,Branch_29
8931,26,Sales,Entry,14 tahun,127.0,Hybrid,1,4,6,Average,3,50.47831600774983,33607.70309806892,6,Branch_22
8932,54,Operations,Senior,5 tahun,179.0,No,11,18,1,Average,1,76.852374978475,52604.37364319444,16,Branch_27
8933,32,Sales,Mid,24 tahun,138.0,No,4,9,7,Good,1,64.3471137877334,41199.8075521001,11,Branch_10
8934,27,Finance,Manager,21 tahun,181.0,Yes,1,12,1,Good,3,68.40305318943466,72079.17210225986,11,Branch_16
8935,23,IT,Manager,12 tahun,159.0,Hybrid,9,14,13,Poor,2,61.31282207315852,58220.72589366696,4,Branch_10
8936,34,Sales,Mid,2 tahun,172.0,Hybrid,1,8,5,Average,2,83.59498753208668,61494.20862927494,12,Branch_6
8937,22,Sales,Manager,10 tahun,122.0,No,12,12,12,Average,3,55.91569921503805,20000.0,4,Branch_5
8938,48,IT,Entry,13 tahun,148.0,Hybrid,2,5,14,Average,7,84.1359580914221,74975.0849756882,19,Branch_6
8939,36,Finance,Manager,14 tahun,199.0,No,4,9,3,Poor,7,66.77019207375642,35922.427941967,8,Branch_25
8940,56,Operations,Manager,24 tahun,126.0,Hybrid,5,17,6,Average,3,73.74394136828012,36157.427980955465,9,Branch_4
8941,51,Sales,Manager,24 tahun,181.0,No,4,13,7,Good,3,95.91796162484212,250000.0,11,Branch_32
8942,27,Operations,Senior,26 tahun,172.0,Hybrid,10,10,0,Good,5,69.09963762192446,34734.7210671842,5,Branch_35
8943,55,Operations,Entry,1 tahun,204.0,Hybrid,7,11,3,Poor,1,94.80107350839498,85278.9733176899,14,Branch_10
8944,42,Finance,Manager,9 tahun,162.0,Hybrid,6,16,11,Average,7,96.07405634453644,85283.91419785282,4,Branch_34
8945,53,Sales,Mid,24 tahun,133.0,No,4,7,7,Poor,4,86.4791686570923,43207.45036294678,17,Branch_6
8946,41,Finance,Mid,1 tahun,158.0,Yes,7,3,10,Poor,9,64.49123992940493,250000.0,4,Branch_16
8947,56,Operations,Entry,9 tahun,143.0,Yes,3,12,6,Average,7,75.07092706481015,52901.64612070257,18,Branch_19
8948,30,Marketing,Mid,27 tahun,213.0,Yes,3,13,0,Good,5,63.58369782027524,82820.64771952853,5,Branch_34
8949,58,Sales,Entry,25 tahun,152.0,Hybrid,5,7,3,Good,2,71.21672398838113,43104.031237848816,14,Branch_25
8950,27,Sales,Mid,24 tahun,205.0,No,14,11,3,Poor,7,100.0,63663.892536613406,8,Branch_31
8951,31,Operations,Entry,11 tahun,193.0,No,4,14,12,Good,6,91.23575021415512,44541.043373859015,6,Branch_17
8952,30,Operations,Mid,26 tahun,181.0,Yes,11,4,11,Average,6,67.66038439819422,72257.47240882134,6,Branch_30
8953,54,Operations,Entry,7 tahun,181.0,Yes,5,7,11,Good,7,86.05858856529886,35139.51353178043,13,Branch_31
8954,37,HR,Manager,22 tahun,194.0,No,1,11,13,Average,4,90.5623716374234,73353.58521005811,16,Branch_19
8955,53,HR,Mid,21 tahun,198.0,Yes,0,3,10,Poor,3,97.13180237525629,42366.14194024784,15,Branch_35
8956,59,Operations,Manager,22 tahun,174.0,No,13,8,5,Average,2,69.07935432936316,39375.14649071052,3,Branch_29
8957,41,Operations,Entry,1 tahun,213.0,Hybrid,12,6,14,Poor,9,58.19156965647871,39759.53757413945,7,Branch_1
8958,41,Operations,Senior,1 tahun,133.0,No,6,15,6,Good,5,90.86387081575025,68786.3420498472,18,Branch_4
8959,24,Finance,Entry,9 tahun,215.0,Yes,13,11,12,Good,2,89.28720479576906,44359.242794208,1,Branch_28
8960,35,HR,Senior,15 tahun,181.0,No,10,13,6,Average,6,81.62730561525464,85973.72404857364,6,Branch_18
8961,42,Finance,Manager,22 tahun,145.0,No,1,3,12,Good,5,95.58479995238636,53268.43397489396,19,Branch_26
8962,29,Sales,Entry,16 tahun,204.0,No,2,4,7,Average,1,80.85753254348283,65678.06804830342,18,Branch_19
8963,45,Sales,Manager,3 tahun,124.0,Hybrid,2,10,5,Poor,5,53.19624459531769,34326.87348228746,12,Branch_6
8964,42,Operations,Mid,25 tahun,166.0,Hybrid,8,9,11,Average,7,66.9231906200913,21728.82996077824,4,Branch_1
8965,53,Marketing,Mid,3 tahun,195.0,Yes,3,19,0,Average,9,84.72918000433694,48216.7017846058,17,Branch_8
8966,38,Marketing,Senior,25 tahun,148.0,Yes,14,16,7,Good,3,58.40809438252428,66967.24227630394,8,Branch_33
8967,25,HR,Senior,14 tahun,140.0,Hybrid,5,7,6,Average,6,92.70986053964876,71500.52072200309,5,Branch_21
8968,44,Operations,Senior,5 tahun,144.0,Yes,10,11,13,Average,4,60.40503253782091,55123.45794723385,6,Branch_24
8969,57,Operations,Mid,17 tahun,172.0,Yes,7,5,6,Poor,7,92.73467473088115,51557.38902475448,6,Branch_25
8970,43,Sales,Entry,27 tahun,199.0,Yes,5,7,1,Average,3,67.61237172205004,54657.282490214,11,Branch_19
8971,46,Finance,Entry,21 tahun,214.0,Yes,12,12,0,Average,5,71.32590784575471,34218.40859287194,17,Branch_29
8972,25,HR,Entry,10 tahun,203.0,Hybrid,5,7,0,Average,7,71.36069935241571,59454.31637164735,5,Branch_10
8973,31,Marketing,Entry,16 tahun,214.0,Yes,12,4,8,Poor,4,79.29191456740196,65174.05571386669,2,Branch_12
8974,45,IT,Mid,18 tahun,194.0,Hybrid,9,5,3,Good,8,78.29280388548995,31056.439944850277,15,Branch_33
8975,56,Finance,Senior,13 tahun,175.0,No,13,14,4,Average,1,88.47192064855057,61092.0627477228,15,Branch_7
8976,35,Operations,Manager,18 tahun,180.0,No,1,3,10,Average,6,73.54963314479244,58441.51148232125,0,Branch_17
8977,41,IT,Mid,29 tahun,151.0,No,7,13,14,Poor,3,75.6319304279223,40136.46648316417,15,Branch_10
8978,35,HR,Entry,17 tahun,127.0,Yes,10,6,4,Excellent,8,85.92916274059435,46029.08373661453,14,Branch_31
8979,30,HR,Mid,26 tahun,206.0,Yes,0,6,11,Average,3,82.08659289506072,54214.70248377144,17,Branch_6
8980,55,IT,Entry,4 tahun,191.0,Yes,13,5,12,Poor,3,88.87038899753433,53826.79024079015,12,Branch_17
8981,41,HR,Senior,4 tahun,121.0,Hybrid,6,3,3,Good,4,62.15693784329407,35374.69645121558,3,Branch_18
8982,24,HR,Entry,21 tahun,146.0,No,14,3,8,Excellent,5,100.0,61907.6990805977,0,Branch_26
8983,33,Sales,Entry,15 tahun,155.0,No,11,7,1,Poor,2,55.19194389177165,53710.14548717542,15,Branch_16
8984,33,Operations,Mid,4 tahun,218.0,Yes,8,14,14,Good,8,100.0,77372.18334947687,17,Branch_8
8985,43,Finance,Mid,13 tahun,142.0,Hybrid,8,10,4,Poor,7,47.611591985158185,20000.0,18,Branch_24
8986,56,Marketing,Entry,18 tahun,160.0,Hybrid,9,9,9,Average,8,69.98013526812386,71799.30748673888,5,Branch_13
8987,52,Operations,Mid,21 tahun,132.0,Yes,11,18,6,Poor,8,65.83749053705458,56771.036460742704,16,Branch_29
8988,28,Sales,Senior,24 tahun,214.0,No,2,12,14,Average,3,73.93095693070184,102954.75621518638,8,Branch_32
8989,30,HR,Mid,6 tahun,213.0,No,0,11,13,Excellent,4,100.0,70348.0592030076,12,Branch_24
8990,58,Marketing,Mid,5 tahun,125.0,Yes,14,13,9,Average,9,40.301431038935206,31970.99838688463,3,Branch_16
8991,43,HR,Senior,23 tahun,178.0,No,7,13,14,Poor,4,93.8378489724107,47216.411455812864,17,Branch_11
8992,30,Operations,Mid,1 tahun,139.0,Hybrid,2,11,9,Average,2,68.78205761413831,36671.04682742381,0,Branch_32
